matrix_id,territory_id,city,state,territory_url,territory_status,template_id,localized_query,modifier_family,intent_class,priority,recommended_page_role,page_creation_recommendation,old_google_surface,new_google_surface,primary_trust_signal,algorithm_era_ids,before_vs_today_recommendation,phrase_bridge_file,city_association_file,github_repository,predecessor_ai_visibility_doi
M01322,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q034,best reviewed roofing company in Marietta,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI review synthesis,rating/review content,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01323,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q035,5 star roofers in Marietta,reviewed,reviews_comparison,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and count,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01324,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q036,5 star roofing company in Marietta,reviewed,reviews_comparison,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and count,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01325,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q037,highly rated roofers in Marietta,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and sentiment,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01326,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q038,highly rated roofing contractors in Marietta,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and sentiment,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01327,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q039,BBB accredited roofers in Marietta,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01328,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q040,BBB accredited roofing contractors in Marietta,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01329,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q041,Better Business Bureau roofers Marietta,credential,trust_research,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/research,AI trust verification,BBB external identity,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01330,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q042,licensed roofers in Marietta,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01331,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q043,licensed roofing contractors in Marietta,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01332,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q044,licensed and insured roofers in Marietta,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance certificate/process,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01333,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q045,insured roofing contractors in Marietta,credential,trust_verification,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01334,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q046,certified roofing company in Marietta,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01335,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q047,certified roofers in Marietta,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01336,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q048,GAF certified roofers in Marietta,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,GAF certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01337,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q049,Owens Corning certified roofers in Marietta,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,Owens Corning certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01338,T24,Marietta,GA,https://inspector-roofing.com/roofing-company-marietta-ga/,live,Q050,CertainTeed certified roofers in Marietta,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,CertainTeed certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
